"","kind",".pred_AI",".pred_class","detector","native","name","model","document_id","prompt"
"3237","Human",0.00032508373260498,"Human","Quil","Yes","US 8th grade essay","Human",177,NA
"3238","Human",0.000283658504486084,"Human","Quil","Yes","US 8th grade essay","Human",181,NA
"3239","AI",0.991674880390478,"AI","Sapling",NA,"Fake College Essays - GPT3","GPT3",906,"Plain"
"3240","Human",0.00024159970053006,"Human","Crossplag","Yes","Real CS224N","Human",780,NA
"3241","AI",0.94823331040816,"AI","GPTZero",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",63,"Elevate using literary"
"3242","AI",0.80047744512558,"AI","OriginalityAI",NA,"Fake CS224N - GPT3","GPT3",689,"Plain"
"3243","Human",0.999825775623322,"AI","Quil","No","Real TOEFL","Human",431,NA
"3244","AI",0.999324917793274,"AI","Quil",NA,"Fake College Essays - GPT3","GPT3",541,"Plain"
"3245","AI",0.984809935092926,"AI","HFOpenAI",NA,"US 8th grade essay - GPT simplify","GPT4",96,"Simplify like non-native"
"3246","AI",5.50361450524228e-07,"Human","Sapling",NA,"Fake CS224N - GPT3","GPT3",683,"Plain"
"3247","AI",0.00136069735588384,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",527,"Elevate using technical"
"3248","Human",0.000100059347200011,"Human","GPTZero","No","Real TOEFL","Human",400,NA
"3249","Human",2.12284478183524e-06,"Human","GPTZero","Yes","Real CS224N","Human",772,NA
"3250","AI",0.999733507633209,"AI","Quil",NA,"Fake College Essays - GPT3","GPT3",905,"Plain"
"3251","AI",0.316701411712933,"Human","GPTZero",NA,"US 8th grade essay - GPT simplify","GPT4",139,"Simplify like non-native"
"3252","Human",0.999297380447388,"AI","Quil","No","Real TOEFL","Human",370,NA
"3253","AI",0.00599944591522217,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",557,"Elevate using technical"
"3254","AI",0.000231921672821045,"Human","Quil",NA,"Fake CS224N - GPT3","GPT3",683,"Plain"
"3255","Human",0.545309662818909,"AI","HFOpenAI","No","Real TOEFL","Human",217,NA
"3256","AI",0.123335771262646,"Human","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",384,"Plain"
"3257","Human",0.0814476013183594,"Human","Quil","No","Real TOEFL","Human",76,NA
"3258","Human",0.000186907258466817,"Human","Crossplag","Yes","US 8th grade essay","Human",194,NA
"3259","Human",0,"Human","ZeroGPT","Yes","US 8th grade essay","Human",133,NA
"3260","Human",0.27532434463501,"Human","Crossplag","No","Real TOEFL","Human",307,NA
"3261","AI",0.999,"AI","OriginalityAI",NA,"US 8th grade essay - GPT simplify","GPT4",399,"Simplify like non-native"
"3262","AI",0.0136464219540358,"Human","Crossplag",NA,"Fake CS224N - GPT3","GPT3",7,"Plain"
"3263","AI",1.47474244722172e-05,"Human","GPTZero",NA,"Fake CS224N - GPT3","GPT3",630,"Plain"
"3264","AI",0.0813079029321671,"Human","Crossplag",NA,"Fake TOEFL - GPT4 - PE","GPT4",346,"Enhance like native"
"3265","AI",0.455503679158663,"Human","GPTZero",NA,"US 8th grade essay - GPT simplify","GPT4",102,"Simplify like non-native"
"3266","AI",0.99526876211166,"AI","OriginalityAI",NA,"Fake College Essays - GPT3","GPT3",487,"Plain"
"3267","AI",0.999999591048564,"AI","Sapling",NA,"Fake CS224N - GPT3","GPT3",573,"Plain"
"3268","AI",0.75,"AI","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",659,"Plain"
"3269","AI",0.123335771262646,"Human","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",384,"Plain"
"3270","AI",0.000358088756911457,"Human","Crossplag",NA,"Fake TOEFL - GPT4 - PE","GPT4",895,"Enhance like native"
"3271","AI",0.0541519522666931,"Human","Quil",NA,"Fake CS224N - GPT3","GPT3",564,"Plain"
"3272","Human",0.875,"AI","ZeroGPT","No","Real TOEFL","Human",430,NA
"3273","Human",0.870862747873481,"AI","GPTZero","No","Real TOEFL","Human",70,NA
"3274","AI",0.0028708251193166,"Human","OriginalityAI",NA,"Fake TOEFL - GPT4 - PE","GPT4",454,"Enhance like native"
"3275","Human",0.00023691744718235,"Human","HFOpenAI","Yes","US 8th grade essay","Human",456,NA
"3276","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",709,"Elevate using technical"
"3277","Human",0.000171457038959488,"Human","Crossplag","Yes","Real College Essays","Human",396,NA
"3278","AI",0.00176445860415697,"Human","HFOpenAI",NA,"Fake TOEFL - GPT4 - PE","GPT4",330,"Enhance like native"
"3279","AI",0.99937504529953,"AI","Crossplag",NA,"Fake College Essays - GPT3","GPT3",905,"Plain"
"3280","Human",0.999999452844858,"AI","Sapling","No","Real TOEFL","Human",277,NA
"3281","AI",0.760402243379443,"AI","GPTZero",NA,"US 8th grade essay - GPT simplify","GPT4",447,"Simplify like non-native"
"3282","AI",0.000128130428493023,"Human","Sapling",NA,"Fake CS224N - GPT3","GPT3",595,"Plain"
"3283","Human",0.00024951688828878,"Human","OriginalityAI","Yes","Real CS224N","Human",789,NA
"3284","AI",0.25,"Human","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",40,"Plain"
"3285","AI",0.999997065277643,"AI","Sapling",NA,"Fake CS224N - GPT3","GPT3",570,"Plain"
"3286","Human",0.98835760354996,"AI","OriginalityAI","Yes","Real CS224N","Human",813,NA
"3287","AI",0.5,"Human","ZeroGPT",NA,"Fake TOEFL - GPT4 - PE","GPT4",433,"Enhance like native"
"3288","Human",1.44768899510501e-11,"Human","GPTZero","Yes","Real CS224N","Human",757,NA
"3289","AI",0.25,"Human","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",36,"Plain"
"3290","Human",0.013726672157645,"Human","OriginalityAI","Yes","Real CS224N","Human",825,NA
"3291","AI",0.0037105970550328,"Human","OriginalityAI",NA,"Fake CS224N - GPT3","GPT3",40,"Plain"
"3292","AI",2.07323625867062e-06,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",386,"Elevate using technical"
"3293","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",601,"Elevate using technical"
"3294","AI",0.000188493664609268,"Human","HFOpenAI",NA,"Fake CS224N - GPT3, PE","GPT4",441,"Elevate using technical"
"3295","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",574,"Plain"
"3296","Human",0,"Human","ZeroGPT","Yes","Real College Essays","Human",48,NA
"3297","AI",0.996177554130554,"AI","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",585,"Plain"
"3298","AI",2.41225106375476e-05,"Human","Sapling",NA,"Fake CS224N - GPT3","GPT3",533,"Plain"
"3299","AI",0.00227929809774846,"Human","GPTZero",NA,"Fake CS224N - GPT3","GPT3",641,"Plain"
"3300","Human",6.03800851649704e-16,"Human","GPTZero","Yes","US 8th grade essay","Human",227,NA
"3301","Human",0.999823868274689,"AI","Quil","No","Real TOEFL","Human",302,NA
"3302","Human",0.0240375399589539,"Human","Quil","Yes","Real College Essays","Human",240,NA
"3303","AI",0.000360717744003147,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",578,"Elevate using technical"
"3304","AI",0.006035968195647,"Human","OriginalityAI",NA,"Fake CS224N - GPT3, PE","GPT4",716,"Elevate using technical"
"3305","AI",0.00105657300446182,"Human","HFOpenAI",NA,"Fake College Essays - GPT3","GPT3",532,"Plain"
"3306","Human",3e-04,"Human","OriginalityAI","Yes","US 8th grade essay","Human",913,NA
"3307","Human",0.999999556172099,"AI","Sapling","No","Real TOEFL","Human",349,NA
"3308","Human",0.999821364879608,"AI","Quil","No","Real TOEFL","Human",345,NA
"3309","AI",0.00017315149307251,"Human","Quil",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",897,"Elevate using literary"
"3310","Human",0.000254571437835693,"Human","Quil","Yes","US 8th grade essay","Human",913,NA
"3311","Human",4.18872838262925e-08,"Human","GPTZero","Yes","Real CS224N","Human",774,NA
"3312","AI",0.000100059347200011,"Human","GPTZero",NA,"Fake CS224N - GPT3, PE","GPT4",598,"Elevate using technical"
"3313","AI",0.214466542005539,"Human","Crossplag",NA,"Fake CS224N - GPT3","GPT3",18,"Plain"
"3314","AI",0.980226874351501,"AI","HFOpenAI",NA,"US 8th grade essay - GPT simplify","GPT4",134,"Simplify like non-native"
"3315","Human",0.00036372130853124,"Human","HFOpenAI","Yes","Real College Essays","Human",421,NA
"3316","Human",7.98896753972933e-07,"Human","Sapling","Yes","Real College Essays","Human",219,NA
"3317","Human",0.0047204564325511,"Human","OriginalityAI","Yes","Real CS224N","Human",815,NA
"3318","AI",0.00017249584197998,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",707,"Elevate using technical"
"3319","Human",0.00137495994567871,"Human","Quil","Yes","US 8th grade essay","Human",117,NA
"3320","AI",1,"AI","ZeroGPT",NA,"Fake College Essays - GPT3","GPT3",220,"Plain"
"3321","AI",6.56035638590957e-07,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",557,"Elevate using technical"
"3322","AI",3.44967182897504e-14,"Human","GPTZero",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",918,"Elevate using literary"
"3323","AI",6.13680958050367e-07,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",477,"Elevate using technical"
"3324","AI",0.015371878631413,"Human","HFOpenAI",NA,"US 8th grade essay - GPT simplify","GPT4",153,"Simplify like non-native"
"3325","Human",0.00160222327684723,"Human","Sapling","Yes","US 8th grade essay","Human",130,NA
"3326","Human",2.12284478183524e-06,"Human","GPTZero","No","Real TOEFL","Human",338,NA
"3327","Human",0.0001505071122665,"Human","OriginalityAI","Yes","Real CS224N","Human",864,NA
"3328","AI",0.905156850814819,"AI","Crossplag",NA,"Fake CS224N - GPT3","GPT3",510,"Plain"
"3329","Human",0.375,"Human","ZeroGPT","No","Real TOEFL","Human",320,NA
"3330","AI",0.000100059347200011,"Human","GPTZero",NA,"Fake CS224N - GPT3","GPT3",14,"Plain"
"3331","Human",1.7904154271963e-19,"Human","GPTZero","Yes","US 8th grade essay","Human",147,NA
"3332","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",410,"Elevate using technical"
"3333","AI",0.874561566872788,"AI","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",722,"Elevate using technical"
"3334","AI",0.9947595000267,"AI","OriginalityAI",NA,"Fake CS224N - GPT3","GPT3",444,"Plain"
"3335","Human",1.44413915863424e-26,"Human","GPTZero","Yes","Real College Essays","Human",365,NA
"3336","AI",0.000441455456893891,"Human","HFOpenAI",NA,"Fake CS224N - GPT3, PE","GPT4",614,"Elevate using technical"
"3337","AI",0.000289478921331465,"Human","Crossplag",NA,"Fake TOEFL - GPT4 - PE","GPT4",357,"Enhance like native"
"3338","AI",0.000100059347200011,"Human","GPTZero",NA,"Fake TOEFL - GPT4 - PE","GPT4",253,"Enhance like native"
"3339","Human",4.57125944376208e-15,"Human","GPTZero","Yes","Real CS224N","Human",746,NA
"3340","AI",0.979491233825684,"AI","Crossplag",NA,"Fake CS224N - GPT3","GPT3",37,"Plain"
"3341","AI",0.99686029956322,"AI","Sapling",NA,"US 8th grade essay - GPT simplify","GPT4",319,"Simplify like non-native"
"3342","AI",0.000460386276245117,"Human","Quil",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",202,"Elevate using literary"
"3343","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",585,"Plain"
"3344","AI",0.25,"Human","ZeroGPT",NA,"US 8th grade essay - GPT simplify","GPT4",156,"Simplify like non-native"
"3345","Human",0.00017249584197998,"Human","Quil","Yes","US 8th grade essay","Human",147,NA
"3346","AI",0.0195139870047569,"Human","Crossplag",NA,"Fake TOEFL - GPT4 - PE","GPT4",256,"Enhance like native"
"3347","Human",0.998991191387177,"AI","Quil","No","Real TOEFL","Human",334,NA
"3348","Human",0.0099437199532986,"Human","OriginalityAI","Yes","Real CS224N","Human",779,NA
"3349","AI",0.999747822137232,"AI","Sapling",NA,"Fake TOEFL - GPT4 - PE","GPT4",378,"Enhance like native"
"3350","Human",0.000167790421983227,"Human","HFOpenAI","Yes","Real College Essays","Human",45,NA
"3351","AI",0.000279128551483154,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",645,"Elevate using technical"
"3352","Human",0.625,"AI","ZeroGPT","No","Real TOEFL","Human",390,NA
"3353","AI",0.000176869885763153,"Human","Crossplag",NA,"Fake CS224N - GPT3, PE","GPT4",650,"Elevate using technical"
"3354","AI",0.00775096192955971,"Human","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",29,"Plain"
"3355","AI",0.000356771974998781,"Human","GPTZero",NA,"Fake CS224N - GPT3","GPT3",31,"Plain"
"3356","Human",0.999975021481733,"AI","Sapling","No","Real TOEFL","Human",525,NA
"3357","Human",5.78025767844716e-09,"Human","GPTZero","Yes","Real CS224N","Human",879,NA
"3358","Human",0.999373972415924,"AI","Quil","No","Real TOEFL","Human",403,NA
"3359","AI",0.957199931144714,"AI","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",629,"Plain"
"3360","Human",0.000509896373841912,"Human","Crossplag","Yes","Real CS224N","Human",877,NA
"3361","Human",0.999977285495983,"AI","Sapling","No","Real TOEFL","Human",296,NA
"3362","Human",0.998420596122742,"AI","Quil","No","Real TOEFL","Human",278,NA
"3363","AI",0.123335771262646,"Human","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",384,"Plain"
"3364","Human",0.0162544939666986,"Human","Crossplag","No","Real TOEFL","Human",277,NA
"3365","Human",9.36458983829893e-10,"Human","GPTZero","Yes","Real College Essays","Human",412,NA
"3366","AI",0.998064339160919,"AI","Quil",NA,"US 8th grade essay - GPT simplify","GPT4",43,"Simplify like non-native"
"3367","AI",0.125,"Human","ZeroGPT",NA,"US 8th grade essay - GPT simplify","GPT4",229,"Simplify like non-native"
"3368","Human",0.000188381702173501,"Human","Crossplag","Yes","Real CS224N","Human",793,NA
"3369","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",626,"Elevate using technical"
"3370","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",613,"Elevate using technical"
"3371","AI",3.08643687855215e-05,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",705,"Elevate using technical"
"3372","AI",0.931690475210512,"AI","GPTZero",NA,"US 8th grade essay - GPT simplify","GPT4",163,"Simplify like non-native"
"3373","AI",0.795514107565772,"AI","GPTZero",NA,"US 8th grade essay - GPT simplify","GPT4",234,"Simplify like non-native"
"3374","AI",0.00408719346049046,"Human","GPTZero",NA,"Fake CS224N - GPT3, PE","GPT4",644,"Elevate using technical"
"3375","Human",0,"Human","ZeroGPT","Yes","Real CS224N","Human",740,NA
"3376","AI",0.9960760474205,"AI","OriginalityAI",NA,"Fake CS224N - GPT3","GPT3",17,"Plain"
"3377","AI",6.29616879854744e-07,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",594,"Elevate using technical"
"3378","Human",0.000182449817657471,"Human","Quil","Yes","US 8th grade essay","Human",59,NA
"3379","Human",0,"Human","ZeroGPT","Yes","US 8th grade essay","Human",141,NA
"3380","AI",0.925734996795654,"AI","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",230,"Simplify like non-native"
"3381","Human",0.118027314543724,"Human","Crossplag","Yes","Real CS224N","Human",866,NA
"3382","Human",0.00288917921885412,"Human","Sapling","Yes","US 8th grade essay","Human",164,NA
"3383","AI",0.00194090604782104,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",720,"Elevate using technical"
"3384","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",693,"Elevate using technical"
"3385","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",31,"Plain"
"3386","Human",0,"Human","ZeroGPT","Yes","Real CS224N","Human",805,NA
"3387","AI",0.00140263780485839,"Human","Crossplag",NA,"Fake CS224N - GPT3","GPT3",28,"Plain"
"3388","AI",0.00593154839106969,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",655,"Elevate using technical"
"3389","AI",0.0683836340904236,"Human","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",100,"Simplify like non-native"
"3390","Human",0.99824512004852,"AI","OriginalityAI","No","Real TOEFL","Human",280,NA
"3391","Human",0.97992354631424,"AI","HFOpenAI","No","Real TOEFL","Human",534,NA
"3392","AI",2.35257892433616e-05,"Human","Sapling",NA,"Fake TOEFL - GPT4 - PE","GPT4",265,"Enhance like native"
"3393","AI",0.000217139720916748,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",616,"Elevate using technical"
"3394","Human",0.95111632347107,"AI","OriginalityAI","No","Real TOEFL","Human",542,NA
"3395","Human",7.21243418544404e-07,"Human","Sapling","Yes","Real College Essays","Human",402,NA
"3396","Human",0.0319868546246477,"Human","Sapling","Yes","Real College Essays","Human",209,NA
"3397","AI",0.00265219691209495,"Human","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",447,"Simplify like non-native"
"3398","Human",0.99517422914505,"AI","HFOpenAI","No","Real TOEFL","Human",267,NA
"3399","AI",0.25,"Human","ZeroGPT",NA,"Fake TOEFL - GPT4 - PE","GPT4",428,"Enhance like native"
"3400","AI",1,"AI","ZeroGPT",NA,"Fake College Essays - GPT3","GPT3",541,"Plain"
"3401","AI",0.000175094810025422,"Human","Sapling",NA,"US 8th grade essay - GPT simplify","GPT4",163,"Simplify like non-native"
"3402","AI",0.0158502796253601,"Human","Sapling",NA,"Fake CS224N - GPT3","GPT3",444,"Plain"
"3403","Human",1.44413915863424e-26,"Human","GPTZero","Yes","Real College Essays","Human",421,NA
"3404","Human",0.96415984630585,"AI","OriginalityAI","No","Real TOEFL","Human",924,NA
"3405","Human",8.65329189747577e-07,"Human","Sapling","Yes","Real College Essays","Human",549,NA
"3406","AI",0.045328326523304,"Human","OriginalityAI",NA,"Fake TOEFL - GPT4 - PE","GPT4",346,"Enhance like native"
"3407","AI",0.0182321295142174,"Human","Crossplag",NA,"Fake CS224N - GPT3","GPT3",586,"Plain"
"3408","AI",1.47474244722172e-05,"Human","GPTZero",NA,"Fake CS224N - GPT3, PE","GPT4",625,"Elevate using technical"
"3409","AI",1,"AI","ZeroGPT",NA,"Fake College Essays - GPT3","GPT3",487,"Plain"
"3410","Human",0,"Human","ZeroGPT","Yes","US 8th grade essay","Human",227,NA
"3411","AI",6.22722652443564e-07,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",720,"Elevate using technical"
"3412","AI",0,"Human","ZeroGPT",NA,"US 8th grade essay - GPT simplify","GPT4",166,"Simplify like non-native"
"3413","AI",0.0343128406640255,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",528,"Elevate using technical"
"3414","AI",0.9933,"AI","OriginalityAI",NA,"US 8th grade essay - GPT simplify","GPT4",425,"Simplify like non-native"
"3415","AI",0.7481609582901,"AI","Quil",NA,"Fake TOEFL - GPT4 - PE","GPT4",489,"Enhance like native"
"3416","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",619,"Plain"
"3417","Human",0.998513519763947,"AI","Crossplag","No","Real TOEFL","Human",349,NA
"3418","AI",0.000100059347200011,"Human","GPTZero",NA,"Fake CS224N - GPT3, PE","GPT4",667,"Elevate using technical"
"3419","AI",5.2330262406031e-05,"Human","OriginalityAI",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",61,"Elevate using literary"
"3420","AI",1.47474244722172e-05,"Human","GPTZero",NA,"Fake CS224N - GPT3","GPT3",612,"Plain"
"3421","Human",0.000194997686776333,"Human","HFOpenAI","Yes","Real CS224N","Human",860,NA
"3422","AI",0.000100059347200011,"Human","GPTZero",NA,"Fake TOEFL - GPT4 - PE","GPT4",206,"Enhance like native"
"3423","AI",0.0137012776560349,"Human","GPTZero",NA,"Fake CS224N - GPT3, PE","GPT4",723,"Elevate using technical"
"3424","AI",0.036086320877075,"Human","OriginalityAI",NA,"Fake TOEFL - GPT4 - PE","GPT4",270,"Enhance like native"
"3425","AI",0.1451,"Human","OriginalityAI",NA,"US 8th grade essay - GPT simplify","GPT4",153,"Simplify like non-native"
"3426","AI",0.000308235205011442,"Human","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",232,"Simplify like non-native"
"3427","AI",0.9633674621582,"AI","OriginalityAI",NA,"Fake CS224N - GPT3","GPT3",482,"Plain"
"3428","AI",9.44087555354578e-07,"Human","Sapling",NA,"US 8th grade essay - GPT simplify","GPT4",161,"Simplify like non-native"
"3429","AI",0.926693395673641,"AI","GPTZero",NA,"Fake College Essays - GPT3","GPT3",211,"Plain"
"3430","Human",0.000169937673490494,"Human","HFOpenAI","Yes","US 8th grade essay","Human",252,NA
"3431","Human",0.000339610531227663,"Human","HFOpenAI","Yes","Real CS224N","Human",774,NA
"3432","Human",8.81312124969976e-23,"Human","GPTZero","Yes","Real College Essays","Human",46,NA
"3433","AI",0.97019344568253,"AI","OriginalityAI",NA,"Fake CS224N - GPT3, PE","GPT4",492,"Elevate using technical"
"3434","Human",0.999996912110321,"AI","Sapling","No","Real TOEFL","Human",534,NA
"3435","AI",1,"AI","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",593,"Plain"
"3436","AI",0.0346502922475338,"Human","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",656,"Plain"
"3437","AI",9.63539912746114e-07,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",601,"Elevate using technical"
